356
EU569708	1995.0
FM210206	2005.0
EF105389	1999.0
FJ196852	2001.0
FJ432726	2007.0
FJ850061	2000.0
EU482603	2007.0
FJ196851	1998.0
AF100462	1995.0
FJ898450	1990.0
EU677142	1999.0
HQ332189	2007.0
FJ639828	2001.0
FJ850050	2007.0
FJ639831	2001.0
FJ898453	2005.0
FJ410224	2007.0
GQ868638	2008.0
EU482449	2006.0
GQ398314	1994.0
GQ868623	2005.0
HQ332186	2007.0
GU131924	2008.0
EU920840	2005.0
AY858036	2004.0
KJ189308	2009.0
AF169680	1993.0
EU726767	1994.0
FJ024452	2007.0
KF041236	2008.0
FM210211	2003.0
EU482444	2006.0
AF169679	1993.0
HQ332188	2007.0
EU482576	1987.0
EU482634	2006.0
JX286525	2010.0
GQ868558	2007.0
EU482744	1989.0
JX470186	2010.0
JX669478	2010.0
FM210222	2004.0
EU482541	2006.0
EU482545	1998.0
EU596490	2007.0
EF105378	1981.0
FJ547064	2007.0
DQ181804	1984.0
KJ830750	2014.0
EU482474	2007.0
FJ687434	2001.0
FJ410202	2007.0
GQ398296	1994.0
FJ744744	2000.0
FJ390385	2007.0
FM210207	2005.0
EU482565	1998.0
AF100467	1995.0
GQ199898	2001.0
GQ398308	1994.0
GU131899	2008.0
FJ859028	2007.0
JN368476	2007.0
GQ398257	1977.0
EU482664	2006.0
FM210221	2003.0
EU482572	1987.0
EU482464	2006.0
JN851129	2006.0
FJ547067	2007.0
EU687246	1994.0
EU920833	2000.0
AF100466	1990.0
GQ398270	1994.0
FM210241	2004.0
FJ410195	2007.0
JF357906	2008.0
EU482642	2006.0
EU920849	2006.0
EU920834	2001.0
FM210227	2002.0
FJ898449	1984.0
KC294211	2011.0
EU677146	2004.0
AF208496	1998.0
EU482554	1998.0
GQ398302	1994.0
EU482676	2006.0
FJ196854	1993.0
EU482701	2007.0
FJ639702	2003.0
FJ898439	2008.0
FM210202	2004.0
KC131142	2012.0
JQ922552	1960.0
FJ461311	2008.0
FM210237	2003.0
GU131959	2006.0
GU131843	1986.0
KJ189309	2010.0
GQ868542	1994.0
EU677143	1999.0
EU660413	2007.0
EU482699	2007.0
EU482784	2003.0
FJ906956	2005.0
FJ461309	2008.0
JX669488	2002.0
JN851127	2004.0
FJ410291	2007.0
EU482649	2006.0
M20558	1983.0
FJ810411	2001.0
FJ024473	2005.0
FJ639707	2004.0
EU482639	2006.0
HQ705625	2009.0
JX475906	2009.0
FJ639701	2002.0
FJ410215	2008.0
EU529701	1991.0
GU131927	2007.0
AY702039	1997.0
M29095	1944.0
FJ850088	2006.0
FM210243	2004.0
FM210204	2003.0
FM210235	2005.0
EU482721	2006.0
EU003591	1966.0
GU370051	2008.0
KJ010186	2013.0
FJ882602	1996.0
FJ850106	2008.0
EU482776	2005.0
FJ390387	2007.0
FJ639732	2005.0
AF100469	1992.0
GU131947	2007.0
GU131932	2008.0
EU482635	2005.0
AJ487271	1974.0
JF730047	2008.0
EU596500	2007.0
JX966379	1994.0
EF105387	1966.0
JN819408	2001.0
FM210214	2004.0
EU677148	2007.0
EF105385	1974.0
AY858035	2004.0
AF100465	1987.0
EU482661	2006.0
HM582115	1974.0
GQ199892	2007.0
EU482762	2005.0
EU920842	2005.0
KJ734727	2014.0
HM181971	2008.0
KF041233	2011.0
AF204178	1987.0
GQ868604	2005.0
FJ410217	2007.0
EU482652	2006.0
FM210213	2005.0
EU482687	2006.0
EU920846	2006.0
EU482469	2006.0
FJ850066	2000.0
FJ410241	2008.0
JX567950	2008.0
EU179859	2006.0
M84728	1984.0
JX649148	1995.0
AY037116	1993.0
FJ410223	2007.0
FJ873808	2000.0
JQ955623	2009.0
EU482607	2007.0
GQ868553	1999.0
JQ922550	1971.0
GU369819	2002.0
JN819419	2000.0
GQ868631	2008.0
FJ850085	2005.0
AF100461	1995.0
FM210217	1999.0
DQ181802	1988.0
EU482726	2006.0
EU482575	1987.0
EU482728	1998.0
FJ639710	2005.0
FJ898454	2006.0
FJ744708	2007.0
GQ398259	1976.0
GQ398286	1994.0
EU482605	2007.0
FM210218	2002.0
JF260983	2009.0
FJ906957	1996.0
JN819407	2007.0
FJ850108	2008.0
JF730049	2007.0
EF457904	1999.0
EU482561	1996.0
JN851126	2005.0
JX669477	2010.0
KC294201	2009.0
FJ850072	2000.0
JX669476	2010.0
GQ868555	2005.0
EF105383	1980.0
JN851130	2005.0
FJ850120	2001.0
GQ398285	1994.0
FJ898451	2003.0
KJ010185	2011.0
EU482590	1990.0
EU920835	2002.0
GQ868592	1986.0
EU482693	2006.0
FJ898460	2001.0
AF100468	1996.0
JQ922549	1996.0
FJ898466	2000.0
HM488257	2001.0
DQ645550	2002.0
EU569714	1997.0
KC294201.1	2009.0
AY037116.1	1993.0
EU596500.1	2007.0
EU482590.1	1990.0
EF105383.1	1980.0
AF100462.1	1995.0
FJ873808.1	2000.0
FJ898449.1	1984.0
FJ639710.1	2005.0
FJ410241.1	2008.0
EU482649.1	2006.0
JF730047.1	2008.0
FJ850072.1	2000.0
FJ873808.2	2000.0
M29095.1	1944.0
GQ398259.1	1976.0
EU920834.1	2001.0
JX669476.1	2010.0
EF105383.2	1980.0
EU726767.1	1994.0
EF457904.1	1999.0
FM210235.1	2005.0
EF457904.2	1999.0
FJ898451.1	2003.0
GQ398286.1	1994.0
AF100461.1	1995.0
M20558.1	1983.0
AY037116.2	1993.0
EU677143.1	1999.0
FJ410217.1	2007.0
FJ850066.1	2000.0
FM210213.1	2005.0
GQ398285.1	1994.0
EU482664.1	2006.0
GQ398286.2	1994.0
GU369819.1	2002.0
FJ850088.1	2006.0
EF105385.1	1974.0
EU482590.2	1990.0
JF357906.1	2008.0
EU482744.1	1989.0
FJ639707.1	2004.0
FM210235.2	2005.0
FM210213.2	2005.0
FJ410215.1	2008.0
JF730049.1	2007.0
FJ639831.1	2001.0
FJ639710.2	2005.0
FJ850106.1	2008.0
KC131142.1	2012.0
GU131932.1	2008.0
GQ868604.1	2005.0
FJ898449.2	1984.0
KJ010185.1	2011.0
EU482635.1	2005.0
GU131947.1	2007.0
FJ898451.2	2003.0
JX669477.1	2010.0
EU660413.1	2007.0
JF260983.1	2009.0
GQ398296.1	1994.0
EU482554.1	1998.0
EU482762.1	2005.0
AF169679.1	1993.0
AY858036.1	2004.0
KJ189309.1	2010.0
EU920849.1	2006.0
FJ410223.1	2007.0
FJ850066.2	2000.0
AF100466.1	1990.0
KC294201.2	2009.0
GU131927.1	2007.0
FJ639707.2	2004.0
DQ181804.1	1984.0
FJ687434.1	2001.0
EU482762.2	2005.0
FM210213.3	2005.0
EU482575.1	1987.0
GQ199892.1	2007.0
GQ398257.1	1977.0
JN851129.1	2006.0
KJ734727.1	2014.0
EU482661.1	2006.0
FM210214.1	2004.0
JQ922549.1	1996.0
GQ398314.1	1994.0
AY858035.1	2004.0
FJ024452.1	2007.0
FM210204.1	2003.0
KJ010185.2	2011.0
FJ810411.1	2001.0
GU131843.1	1986.0
AY858036.2	2004.0
JX475906.1	2009.0
FJ898454.1	2006.0
FJ547067.1	2007.0
EU482635.2	2005.0
FJ744708.1	2007.0
FM210237.1	2003.0
JX470186.1	2010.0
EU482541.1	2006.0
EU677142.1	1999.0
EU482726.1	2006.0
KJ830750.1	2014.0
EU482728.1	1998.0
FJ687434.2	2001.0
FJ898453.1	2005.0
JX567950.1	2008.0
EU677146.1	2004.0
FJ432726.1	2007.0
GQ398314.2	1994.0
EU482576.1	1987.0
JQ922549.2	1996.0
KJ010186.1	2013.0
AF204178.1	1987.0
FM210207.1	2005.0
EU596490.1	2007.0
GQ868553.1	1999.0
DQ181804.2	1984.0
GQ398257.2	1977.0
AF204178.2	1987.0
EF105383.3	1980.0
EU482464.1	2006.0
KJ189308.1	2009.0
EU920834.2	2001.0
EU482728.2	1998.0
JX669477.2	2010.0
JQ922549.3	1996.0
